yyse,ser_no,co_chg,dpt_code,year,cou_code,class,credit,tlec,tlab,forh,sel_code,cou_cname,cou_ename,tea_seq,tea_code,tea_cname,tea_ename,clsrom_1,clsrom_2,clsrom_3,clsrom_4,clsrom_5,clsrom_6,st1,day1,st2,day2,st3,day3,st4,day4,st5,day5,st6,day6,limit,tno,eno,co_select,sno,mark,co_rep,co_tp,co_gmark,co_eng,grpno,initsel,outside,pre_course,dpt_abbr,cou_teacno,chgitem,engmark
1002,,1,1010,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表。,0,1,,1,0,0,,,PE,1004,,
1002,,1,1020,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,,1,,1,0,0,,,PE,1004,,
1002,,1,1020,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,,1,,1,0,0,,,PE,1004,,
1002,,1,1030,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,0,1,,1,0,0,,,PE,1004,,
1002,,1,1030,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,0,1,,1,0,0,,,PE,1004,,
1002,,1,1040,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱體育課程時間表,,1,,1,0,0,,,PE,1004,,
1002,,1,1040,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱體育課程時間表,,1,,1,0,0,,,PE,1004,,
1002,,1,1050,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,,1,,1,0,0,,,PE,1004,,
1002,,1,1050,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,,1,,1,0,0,,,PE,1004,,
1002,,1,1060,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,,1,,1,0,0,,,PE,1004,,
1002,,1,1060,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,,1,,1,0,0,,,PE,1004,,
1002,,1,1070,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,,1,,1,0,0,,,PE,1004,,
1002,,1,1070,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,,1,,1,0,0,,,PE,1004,,
1002,,1,2010,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表。,0,1,,1,0,0,,,PE,1004,,
1002,,1,2010,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表。,0,1,,1,0,0,,,PE,1004,,
1002,,1,2020,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,,1,,1,0,0,,,PE,1004,,
1002,,1,2020,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,,1,,1,0,0,,,PE,1004,,
1002,,1,2030,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱體育課程時間表,,1,,1,0,0,,,PE,1004,,
1002,,1,2030,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱體育課程時間表,,1,,1,0,0,,,PE,1004,,
1002,,1,2040,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,0,1,,1,0,0,,,PE,1004,,
1002,,1,2040,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,0,1,,1,0,0,,,PE,1004,,
1002,,1,2070,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,,1,,1,0,0,,,PE,1004,,
1002,,1,2070,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,,1,,1,0,0,,,PE,1004,,
1002,,1,2080,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,,1,,1,0,0,,,PE,1004,,
1002,,1,2080,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,,1,,1,0,0,,,PE,1004,,
1002,,1,2090,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,,1,,1,0,0,,,PE,1004,,
1002,,1,2090,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,,1,,1,0,0,,,PE,1004,,
1002,,1,3021,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱體育課程時間表。,0,1,,1,0,0,,,PE,1004,,
1002,,1,3021,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱體育課程時間表。,0,1,,1,0,0,,,PE,1004,,
1002,,1,3022,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱體育課程時間表。,0,1,,1,0,0,,,PE,1004,,
1002,,1,3022,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱體育課程時間表。,0,1,,1,0,0,,,PE,1004,,
1002,,1,3023,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱體育課程時間表。,0,1,,1,0,0,,,PE,1004,,
1002,,1,3023,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱體育課程時間表。,0,1,,1,0,0,,,PE,1004,,
1002,,1,3030,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱附錄課表後所附之體育課程時間表。,0,1,,1,0,0,,,PE,1004,,
1002,,1,3030,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱附錄課表後所附之體育課程時間表。,0,1,,1,0,0,,,PE,1004,,
1002,,1,3050,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱體育課程時間表。,0,1,,1,0,0,,,PE,1004,,
1002,,1,3050,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱體育課程時間表。,0,1,,1,0,0,,,PE,1004,,
1002,,1,3100,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表。,0,1,,1,0,0,,,PE,1004,,
1002,,1,3100,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表。,0,1,,1,0,0,,,PE,1004,,
1002,,1,4010,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,0,1,,1,0,0,,,PE,1004,,
1002,,1,4010,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,0,1,,1,0,0,,,PE,1004,,
1002,,1,4020,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱體育課程時間表。,0,1,,1,0,0,,,PE,1004,,
1002,,1,4020,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱體育課程時間表。,0,1,,1,0,0,,,PE,1004,,
1002,,1,4030,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱體育課程時間表,,1,,1,0,0,,,PE,1004,,
1002,,1,4030,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱體育課程時間表,,1,,1,0,0,,,PE,1004,,
1002,,1,4040,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱體育課程時間表,1,1,,1,0,0,0,,PE,1004,,
1002,,1,4040,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱體育課程時間表,1,1,,1,0,0,0,,PE,1004,,
1002,,1,4060,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,0,1,,1,0,0,,,PE,1004,,
1002,,1,4060,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,0,1,,1,0,0,,,PE,1004,,
1002,,1,4080,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,0,1,,1,0,0,,,PE,1004,,
1002,,1,4080,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,0,1,,1,0,0,,,PE,1004,,
1002,,1,4090,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,1,1,,1,0,0,,,PE,1004,,
1002,,1,4090,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,1,1,,1,0,0,,,PE,1004,,
1002,,1,5010,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱體育課程時間表。,,1,,1,0,0,,,PE,1004,,
1002,,1,5010,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱體育課程時間表。,,1,,1,0,0,,,PE,1004,,
1002,,1,5040,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,0,1,,1,0,0,,,PE,1004,,
1002,,1,5040,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,0,1,,1,0,0,,,PE,1004,,
1002,,1,5050,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱體育課程時間表,0,1,,1,0,0,,,PE,1004,,
1002,,1,5050,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱體育課程時間表,0,1,,1,0,0,,,PE,1004,,
1002,,1,5070,1,002 10040,,1,0,2,2,7,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,0,1,,1,0,0,,,PE,1004,,
1002,,1,5070,2,002 10040,,1,0,2,2,7,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,0,1,,1,0,0,,,PE,1004,,
1002,,1,6010,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,0,1,,1,0,0,,,PE,1004,,
1002,,1,6010,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,0,1,,1,0,0,,,PE,1004,,
1002,,1,6020,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱體育課程時間表,0,1,,1,0,0,,,PE,1004,,
1002,,1,6020,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱體育課程時間表,0,1,,1,0,0,0,,PE,1004,,
1002,,1,6030,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,0,1,,1,0,0,,,PE,1004,,
1002,,1,6030,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,0,1,,1,0,0,,,PE,1004,,
1002,,1,6050,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,1,0,,0,參閱體育課程時間表,0,1,,1,0,0,,,PE,1004,,
1002,,1,6050,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,1,0,,0,參閱體育課程時間表,0,1,,1,0,0,,,PE,1004,,
1002,,1,6060,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱附錄課表後所附之體育課程時間表,1,1,,1,0,0,,,PE,1004,,
1002,,1,6060,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱附錄課表後所附之體育課程時間表,1,1,,1,0,0,,,PE,1004,,
1002,,1,6070,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱體育課程時間表,0,1,,1,0,0,,,PE,1004,,
1002,,1,6070,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱體育課程時間表,0,1,,1,0,0,,,PE,1004,,
1002,,1,6080,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱體育課程時間表。,0,1,,1,0,0,,,PE,1004,,
1002,,1,6080,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱體育課程時間表。,0,1,,1,0,0,,,PE,1004,,
1002,,1,6090,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,6,請參閱附錄課表後所附之體育課程時間表。,0,1,,1,0,0,,,PE,1004,,
1002,,1,6090,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,6,請參閱附錄課表後所附之體育課程時間表。,0,1,,1,0,0,,,PE,1004,,
1002,,1,6100,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課表,0,1,,1,0,0,,,PE,1004,,
1002,,1,6100,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課表,0,1,,1,0,0,,,PE,1004,,
1002,,1,6110,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,0,1,,1,0,0,,,PE,1004,,
1002,,1,6110,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,0,1,,1,0,0,,,PE,1004,,
1002,,1,6120,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,0,1,,1,0,0,0,,PE,1004,,
1002,,1,6120,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,0,1,,1,0,0,0,,PE,1004,,
1002,,1,6130,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱體育課程時間表,,1,,1,0,0,,,PE,1004,,
1002,,1,6130,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱體育課程時間表,,1,,1,0,0,,,PE,1004,,
1002,,1,7011,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,75,0,,0,請參閱體育課程時間表。,0,1,,1,0,0,,,PE,1004,,
1002,,1,7011,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,75,0,,0,請參閱體育課程時間表。,0,1,,1,0,0,,,PE,1004,,
1002,,1,7012,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,70,0,,0,請參閱體育課程時間表。,0,1,,1,0,0,,,PE,1004,,
1002,,1,7012,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,70,0,,0,請參閱體育課程時間表。,0,1,,1,0,0,,,PE,1004,,
1002,,1,7020,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,0,1,,1,0,0,,,PE,1004,,
1002,,1,7020,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,0,1,,1,0,0,,,PE,1004,,
1002,,1,7030,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表。,,1,,1,0,0,,,PE,1004,,
1002,,1,7030,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表。,,1,,1,0,0,,,PE,1004,,
1002,,1,7040,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,0,1,,1,0,0,,,PE,1004,,
1002,,1,7040,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,0,1,,1,0,0,,,PE,1004,,
1002,,1,7050,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱體育課程時間表,1,1,,1,0,0,,,PE,1004,,
1002,,1,7050,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱體育課程時間表,1,1,,1,0,0,,,PE,1004,,
1002,,1,8010,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,0,1,,1,0,0,,,PE,1004,,
1002,,1,8010,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,0,1,,1,0,0,,,PE,1004,,
1002,,1,9010,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱附錄課表後所附之體育課程時間表,0,1,,1,0,0,,,PE,1004,,
1002,,1,9010,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱附錄課表後所附之體育課程時間表,0,1,,1,0,0,,,PE,1004,,
1002,,1,9020,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,,1,,1,0,0,,,PE,1004,,
1002,,1,9020,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表,,1,,1,0,0,,,PE,1004,,
1002,,1,A011,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱體育課程時間表。,0,1,,1,0,0,0,,PE,1004,,
1002,,1,A011,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱體育課程時間表。,0,1,,1,0,0,0,,PE,1004,,
1002,,1,A012,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱體育課程時間表。,0,1,,1,0,0,0,,PE,1004,,
1002,,1,A012,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱體育課程時間表。,0,1,,1,0,0,0,,PE,1004,,
1002,,1,A013,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱體育課程時間表。,0,1,,1,0,0,0,,PE,1004,,
1002,,1,A013,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱體育課程時間表。,0,1,,1,0,0,0,,PE,1004,,
1002,,1,B010,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱體育課程時間表。,,1,,1,0,0,,,PE,1004,,
1002,,1,B010,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,請參閱體育課程時間表。,,1,,1,0,0,,,PE,1004,,
1002,,1,B020,1,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表。,,1,,1,0,0,,,PE,1004,,
1002,,1,B020,2,002 10040,,1,0,2,2,3,專項運動學群,Various Sport Courses,,,,,,,,,,,,,,,,,,,,,,,,60,0,,0,參閱體育課程時間表。,,1,,1,0,0,,,PE,1004,,
1002,,1,1010,1,003 10120,,0,2,0,2,7,軍訓二,Military Training (Ⅱ),,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,參閱軍訓課程時間表。,0,1,,1,0,0,0,,MilTr,1002,,
1002,,1,1020,1,003 10120,,0,2,0,2,7,軍訓二,Military Training (Ⅱ),,,,,,,,,,,,,,,,,,,,,,,,50,0,,0,參閱軍訓課程時間表,0,1,,1,0,0,0,,MilTr,1002,,
1002,,1,1030,1,003 10120,,0,2,0,2,7,軍訓二,Military Training (Ⅱ),,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,參閱軍訓課程時間表,,1,,1,0,0,0,,MilTr,1002,,
1002,,1,1040,1,003 10120,,0,2,0,2,7,軍訓二,Military Training (Ⅱ),,,,,,,,,,,,,,,,,,,,,,,,100,0,,0,參閱軍訓課程時間表,0,1,,1,0,0,0,,MilTr,1002,,
1002,,1,1050,1,003 10120,,0,2,0,2,7,軍訓二,Military Training (Ⅱ),,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,參閱軍訓課程時間表,,1,,1,0,0,0,,MilTr,1002,,
1002,,1,1060,1,003 10120,,0,2,0,2,7,軍訓二,Military Training (Ⅱ),,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,參閱軍訓課程時間表,,1,,1,0,0,0,,MilTr,1002,,
1002,,1,1070,1,003 10120,,0,2,0,2,7,軍訓二,Military Training (Ⅱ),,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,參閱軍訓課程時間表,,1,,1,0,0,0,,MilTr,1002,,
1002,,1,1090,1,003 10120,,0,2,0,2,7,軍訓二,Military Training (Ⅱ),,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,參閱軍訓課程時間表,,1,,1,0,0,0,,MilTr,1002,,
1002,,1,2010,1,003 10120,,0,2,0,2,7,軍訓二,Military Training (Ⅱ),,,,,,,,,,,,,,,,,,,,,,,,100,0,,0,參閱軍訓課程時間表。,0,1,,1,0,0,0,,MilTr,1002,,
1002,,1,2020,1,003 10120,,0,2,0,2,7,軍訓二,Military Training (Ⅱ),,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,參閱軍訓課程時間表,,1,,1,0,0,0,,MilTr,1002,,
1002,,1,2030,1,003 10120,,0,2,0,2,7,軍訓二,Military Training (Ⅱ),,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,參閱軍訓課程時間表,,1,,1,0,0,0,,MilTr,1002,,
1002,,1,2040,1,003 10120,,0,2,0,2,7,軍訓二,Military Training (Ⅱ),,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,參閱軍訓課程時間表,,1,,1,0,0,0,,MilTr,1002,,
1002,,1,2070,1,003 10120,,0,2,0,2,7,軍訓二,Military Training (Ⅱ),,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,參閱軍訓課程時間表,0,1,,1,0,0,0,,MilTr,1002,,
1002,,1,2080,1,003 10120,,0,2,0,2,7,軍訓二,Military Training (Ⅱ),,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,參閱軍訓課程時間表,,1,,1,0,0,0,,MilTr,1002,,
1002,,1,2090,1,003 10120,,0,2,0,2,7,軍訓二,Military Training (Ⅱ),,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,參閱軍訓課程時間表,0,1,,1,0,0,0,,MilTr,1002,,
